scale,compression,max_rank,erank
16,8.11857171356678e-05,139,76.19986882367374
16,7.883599027991295e-05,137,75.08857499646825
16,7.702456787228584e-05,136,74.22051804452074
16,8.282111957669258e-05,141,76.96385997770741
16,7.878337055444717e-05,135,75.06350045108427
16,7.922528311610222e-05,136,75.27382288556647
16,8.167559280991554e-05,139,76.42951894002735
16,7.985113188624382e-05,136,75.57068625410513
16,7.747625932097435e-05,133,74.43792137462613
16,8.401460945606232e-05,142,77.51665771186994
16,8.200714364647865e-05,141,76.58455694766506
16,8.022645488381386e-05,140,75.74815810385365
16,8.243508636951447e-05,143,76.78420661975578
16,8.077779784798622e-05,140,76.00811004533428
16,8.011981844902039e-05,139,75.69777725611407
16,7.755961269140244e-05,135,74.47797080533036
16,7.812958210706711e-05,136,74.75125361106616
16,7.86888413131237e-05,136,75.01843398614942
16,8.809519931674004e-05,145,79.37763008552407
16,8.454499766230583e-05,143,77.76106092343672
16,8.074333891272545e-05,139,75.99188908952082
16,7.911818102002144e-05,135,75.22290302692528
16,7.966253906488419e-05,135,75.4813525084139
16,7.56802037358284e-05,134,73.56966328440711
16,7.967837154865265e-05,134,75.48885619471936
16,7.844949141144753e-05,134,74.90420361874726
16,7.876940071582794e-05,138,75.05684208558843
16,7.811840623617172e-05,138,74.74590472406095
16,8.050864562392235e-05,140,75.88131903657772
16,8.302880451083183e-05,140,77.06033984705446
17,2.2472813725471497e-05,142,77.63792648953479
17,2.099259290844202e-05,136,75.03643430265117
17,2.273323480039835e-05,141,78.08665592791452
17,2.2135558538138866e-05,141,77.05292299655292
17,2.243509516119957e-05,145,77.5727188196583
17,2.397631760686636e-05,148,80.1940248612462
17,2.2906111553311348e-05,144,78.38312034474292
17,2.187374047935009e-05,140,76.59569354182803
17,2.3983302526175976e-05,146,80.20570985368899
17,2.3135216906666756e-05,146,78.77429216907908
17,2.3538712412118912e-05,143,79.45853535989704
17,2.4438719265162945e-05,146,80.96393335408904
17,2.4274340830743313e-05,144,80.6910810278048
17,2.2226129658520222e-05,142,77.21046299603924
17,2.2912980057299137e-05,145,78.39487591836026
17,2.378178760409355e-05,144,79.8679113007452
17,2.212740946561098e-05,139,77.03873265578177
17,2.3007160052657127e-05,142,78.55588938401435
17,2.4065258912742138e-05,147,80.34268686116474
17,2.2382009774446487e-05,142,77.48085212968358
17,2.4736509658396244e-05,147,81.45590988769332
17,2.423906698822975e-05,149,80.63240957829149
17,2.2232532501220703e-05,142,77.22158798387278
17,2.223229967057705e-05,141,77.22118346693034
17,2.2131484001874924e-05,140,77.04582815273294
17,2.3404485546052456e-05,142,79.23157058167307
17,2.3346743546426296e-05,146,79.13373422006094
17,2.531846985220909e-05,146,82.40888571411983
17,2.244836650788784e-05,139,77.59566850487495
17,2.368504647165537e-05,145,79.70523616889571
17,2.4744775146245956e-05,153,81.46952285868215
17,2.4129636585712433e-05,151,80.4501203695613
17,2.4355133064091206e-05,146,80.82530339279866
17,2.3163738660514355e-05,146,78.82285405655817
17,2.3750239051878452e-05,144,79.81489722428692
17,2.2120773792266846e-05,142,77.02717573374117
17,2.4290871806442738e-05,145,80.71856254815707
17,2.2124964743852615e-05,141,77.03447504403304
17,2.1257554180920124e-05,140,75.5086879570999
17,2.323184162378311e-05,145,78.93868716954891
17,2.253579441457987e-05,140,77.74668534520248
17,2.347910776734352e-05,145,79.35782970598032
17,2.4062697775661945e-05,146,80.3384098634242
17,2.278643660247326e-05,144,78.17801081074097
17,2.223148476332426e-05,140,77.21976764095085
17,2.1600862964987755e-05,140,76.11622846490057
17,2.2124615497887135e-05,143,77.03386679458156
17,2.4043722078204155e-05,147,80.30671410516325
17,2.3119035176932812e-05,144,78.74672742112006
17,2.409063745290041e-05,147,80.38505572565802
18,7.295981049537659e-06,157,85.83779580395876
18,6.36011827737093e-06,149,80.14173410310482
18,6.844260497018695e-06,151,83.13715204335423
18,6.425892934203148e-06,148,80.55522211789659
18,6.4498744904994965e-06,149,80.70545376506837
18,6.3818879425525665e-06,147,80.27882336568271
18,6.845133611932397e-06,150,83.14245660784734
18,6.606249371543527e-06,151,81.67828630515427
18,6.3440820667892694e-06,150,80.04059977147938
18,6.334797944873571e-06,149,79.9819898882065
18,6.362359272316098e-06,148,80.15585705469843
18,6.255198968574405e-06,147,79.47771507303791
18,6.126676453277469e-06,149,78.65667890608489
18,6.5449567046016455e-06,152,81.2983617656499
18,6.920337909832597e-06,151,83.59809380960452
18,6.630230927839875e-06,147,81.82645679701106
18,6.782414857298136e-06,150,82.76054738276649
18,6.2695471569895744e-06,145,79.56884963586164
18,6.4843043219298124e-06,154,80.9206508032612
18,6.498215952888131e-06,149,81.00744067470708
18,6.141170160844922e-06,142,78.74969665799354
18,5.916925147175789e-06,145,77.29801077617935
18,7.09842424839735e-06,152,84.66728401982051
18,6.785121513530612e-06,154,82.7770652148021
18,6.5452768467366695e-06,151,81.30035078761323
18,6.606453098356724e-06,149,81.67954616665173
18,6.779300747439265e-06,154,82.74153891738189
18,6.5047352109104395e-06,148,81.04808010931129
18,6.259739166125655e-06,147,79.50656407822446
18,5.6201242841780186e-06,140,75.3336368754999
18,6.791873602196574e-06,153,82.81825663440812
18,6.325310096144676e-06,146,79.92204950505173
18,6.607529940083623e-06,144,81.68620511188935
18,6.60488149151206e-06,151,81.66982673195486
18,7.015594746917486e-06,155,84.17168320717481
18,6.9462694227695465e-06,153,83.7546295017206
18,6.457907147705555e-06,148,80.75571161311382
18,6.410380592569709e-06,148,80.45789622484513
18,6.113376002758741e-06,147,78.57122238401656
18,6.704212864860892e-06,148,82.28187496971123
18,6.161222700029612e-06,147,78.87820909511848
18,7.224211003631353e-06,152,85.41441729202255
18,6.537535227835178e-06,148,81.2522389776655
18,6.955931894481182e-06,153,83.8128823166026
18,6.4387277234345675e-06,150,80.63566002121877
18,6.185087841004133e-06,147,79.03088343343143
18,5.80580672249198e-06,146,76.56847436258587
18,6.4976338762789965e-06,149,81.0038111626409
18,6.639573257416487e-06,152,81.8841060114443
18,6.945658242329955e-06,152,83.75094347371166
