method,scale,error,serror,time,rmax,erank
cross,24,1.4230338197905e-10,1.0180107169523199e-12,175.7302656583488,30,0.0005526542663574219
TTI,24,3.3819069050912584e-13,5.396728386366475e-15,1.282088041305542,31,0.0005196332931518555
d cross,24,8.578765558736355e-05,7.127673241449787e-06,175.75622872635722,34,0.0008046627044677734
d TTTI,24,2.4121168570701007e-06,6.3877960613810335e-09,1.283736228942871,38,0.0005196332931518555
dd cross,24,7119.1833870298315,184.64873321409237,175.76283268257976,36,0.0009450912475585938
dd TTI,24,0.002634530649618771,5.179106124587943e-06,1.290163278579712,78,0.0005196332931518555
cross,25,1.464815832631368e-10,7.20862153794662e-13,142.79273302759975,30,0.0002797245979309082
TTI,25,3.355174995509121e-13,5.027600860316122e-15,1.2870478630065918,31,0.00026035308837890625
d cross,25,7.09153236678568e-05,2.4492558370222575e-05,142.82159621920437,35,0.0004534125328063965
d TTTI,25,2.4044975808446533e-06,9.08703673345022e-09,1.2882955074310303,38,0.00026035308837890625
dd cross,25,73982.12346356074,636.3936696394072,142.82872708048671,37,0.0005307197570800781
dd TTI,25,0.0026373474367493216,3.5350974708813083e-06,1.295551061630249,78,0.00026035308837890625
cross,26,1.4871920738036403e-10,8.11843478101458e-13,194.7719984613359,29,0.0002752244472503662
TTI,26,3.3541655180894113e-13,4.649128585606037e-15,1.2850899696350098,31,0.00013044476509094238
d cross,26,0.0002812407159146327,2.56295768105059e-05,194.82007437571883,35,0.0004035830497741699
d TTTI,26,2.408530565656101e-06,7.64690451269652e-09,1.2843127250671387,38,0.00013044476509094238
dd cross,26,528061.2502093023,3013.525970333944,194.82740097865462,37,0.00045928359031677246
dd TTI,26,0.00263419972705868,4.091620428105098e-06,1.2921206951141357,78,0.00013044476509094238
cross,28,1.4790823446660595e-10,8.035055193825583e-13,550.1771177183837,84,0.0004936084151268005
TTI,28,3.353943125346669e-13,3.8696146389103805e-15,2.135026693344116,31,3.288686275482178e-05
d cross,28,0.00025951216125107395,0.00028048107302991937,550.3798412214965,89,0.0006371736526489258
d TTTI,28,2.402806607798773e-06,1.0570564038965614e-08,2.1353180408477783,38,3.288686275482178e-05
dd cross,28,18877178.132238127,26301.268916049987,550.4103480707854,91,0.0006706193089485168
dd TTI,28,0.002636643301266496,4.816765140332363e-06,2.1448097229003906,79,3.288686275482178e-05
cross,19,1.407620043340294e-10,8.613266695314684e-13,5.067219170741737,27,0.013217926025390625
TTI,19,2.1896253359329386e-15,3.7689292246617316e-17,2.1199333667755127,29,0.0146331787109375
d cross,19,6.544129970613442e-06,9.163214483570265e-08,5.084325465373695,31,0.01886749267578125
d TTTI,19,4.247202510262087e-06,6.993564094052597e-09,2.1211295127868652,39,0.0146331787109375
dd cross,19,1.8632019949652616,0.01737720244585587,5.088187369517982,33,0.021900177001953125
dd TTI,19,0.0024471207204139677,4.630905094648779e-06,2.131625175476074,77,0.0146331787109375
cross,27,1.4553345893132248e-10,8.524330000246377e-13,263.5238723810762,57,0.0005193054676055908
TTI,27,3.3572921533670456e-13,4.443904802190657e-15,1.2862186431884766,31,6.535649299621582e-05
d cross,27,0.00018861197402073417,5.694734208693932e-05,263.65219665132463,62,0.00070171058177948
d TTTI,27,2.406577611041238e-06,1.1568339500836174e-08,1.2880487442016602,38,6.535649299621582e-05
dd cross,27,1913259.7560166507,10769.98222153808,263.6622240599245,64,0.0007529407739639282
dd TTI,27,0.0026362575098766742,3.3872152633134796e-06,1.2936468124389648,78,6.535649299621582e-05
cross,20,1.4703244596935568e-10,7.64177648320226e-13,9.266495939344168,27,0.0069065093994140625
TTI,20,3.235270887906205e-13,2.847867258513285e-15,2.1258492469787598,30,0.008022308349609375
d cross,20,3.915316711930399e-05,8.016265949681279e-07,9.284457679837942,31,0.009920120239257812
d TTTI,20,3.0343606903137508e-06,9.434858734401271e-09,2.128621816635132,38,0.008022308349609375
dd cross,20,22.254887713338196,0.37498685810030047,9.288267370313406,33,0.0115509033203125
dd TTI,20,0.0025924202340664735,3.701984704542351e-06,2.1377642154693604,78,0.008022308349609375
cross,21,1.5714984597694063e-10,7.48364061542954e-13,13.916996461339295,29,0.0036993026733398438
TTI,21,3.3584033612987023e-13,5.114097370349133e-15,2.135972738265991,30,0.004034996032714844
d cross,21,0.00010313765004541177,1.614017602928711e-06,13.936396819539368,33,0.005305290222167969
d TTTI,21,2.5845080283950976e-06,1.1876014260231877e-08,2.1424856185913086,38,0.004034996032714844
dd cross,21,119.89367127208634,2.4553421937720192,13.94098184723407,35,0.0061817169189453125
dd TTI,21,0.002626866923382296,2.845846524406242e-06,2.1550471782684326,78,0.004034996032714844
cross,22,1.916293561979254e-10,9.682163688477172e-13,23.600160338915884,29,0.0018935203552246094
TTI,22,3.3623617252103467e-13,2.7414883236057367e-15,2.1248815059661865,31,0.0020661354064941406
d cross,22,0.00023473751069950496,6.872615461445737e-06,23.622060754336417,33,0.002735614776611328
d TTTI,22,2.4443132922956335e-06,5.987803308660709e-09,2.125741958618164,38,0.0020661354064941406
dd cross,22,1120.974798112839,13.413437690008923,23.62616751436144,35,0.0032072067260742188
dd TTI,22,0.0026324936240863916,3.816608662729574e-06,2.134870767593384,78,0.0020661354064941406
cross,28,1.3916460914324065e-10,5.836691450075956e-13,189.3963361531496,66,0.000344298779964447
TTI,28,3.362173982952973e-13,5.253037221302961e-15,1.2901592254638672,31,3.288686275482178e-05
d cross,28,7.614056050734514e-07,1.4881520431571991e-06,189.55384381115437,72,0.00047632306814193726
d TTTI,28,2.400710983388472e-06,1.090262493168001e-08,1.2887725830078125,38,3.288686275482178e-05
dd cross,28,20158687.44362933,33139.2283161636,189.5743797570467,74,0.0005067065358161926
dd TTI,28,0.002636837487294902,4.4904917278735855e-06,1.2972416877746582,79,3.288686275482178e-05
cross,23,1.5184648374658684e-10,6.053680260767113e-13,126.99180871620774,29,0.000986337661743164
TTI,23,3.3679320762427e-13,6.527149189955069e-15,2.123385190963745,31,0.0010368824005126953
d cross,23,8.473265669166284e-05,4.536704835326985e-06,127.01369482651353,33,0.0014767646789550781
d TTTI,23,2.416150170756287e-06,8.525886659721828e-09,2.1245157718658447,38,0.0010368824005126953
dd cross,23,1253.5995367246237,42.445045637339476,127.01901060715318,35,0.0017282962799072266
dd TTI,23,0.0026370173949969286,3.1635880591717174e-06,2.1330251693725586,78,0.0010368824005126953
cross,19,1.4021599405779437e-10,8.652734951770761e-13,6.454182164743543,27,0.0139617919921875
TTI,19,2.1931932928145357e-15,4.684619265889629e-17,1.2768676280975342,29,0.0146331787109375
d cross,19,2.1298679076903148e-06,1.2314199842489579e-07,6.472308652475476,31,0.01985931396484375
d TTTI,19,4.245363949325351e-06,1.0279897046446837e-08,1.2785265445709229,39,0.0146331787109375
dd cross,19,0.6600669661682756,0.05859355393894384,6.4775629211217165,33,0.023021697998046875
dd TTI,19,0.00245293840102473,4.068249652970916e-06,1.2865192890167236,77,0.0146331787109375
cross,20,1.5302186168101414e-10,3.960796506823487e-13,41.13340448588133,30,0.0071735382080078125
TTI,20,3.2194228534009944e-13,5.287619278672445e-15,1.279616117477417,30,0.008022308349609375
d cross,20,3.104108130927627e-05,7.356600449466347e-07,41.15303968638182,34,0.010232925415039062
d TTTI,20,3.0349170223861366e-06,1.2080871485967034e-08,1.2806286811828613,38,0.008022308349609375
dd cross,20,22.026532725893283,0.45935691235198217,41.15642856806517,36,0.011877059936523438
dd TTI,20,0.0025956089960086073,2.4116574564917725e-06,1.289987325668335,78,0.008022308349609375
cross,24,1.5941113268186982e-10,1.1491749413496956e-12,169.73269965872169,29,0.0005676746368408203
TTI,24,3.358842395043543e-13,2.084395070636601e-15,2.1309890747070312,31,0.0005196332931518555
d cross,24,5.357103952566294e-05,1.9098146316940378e-05,169.76118471845984,33,0.0008287429809570312
d TTTI,24,2.405030572794711e-06,7.89754132757811e-09,2.132272243499756,38,0.0005196332931518555
dd cross,24,49865.858694287264,650.5723969631902,169.76368429884315,35,0.0009726285934448242
dd TTI,24,0.0026358139421732213,3.93283748247473e-06,2.1376538276672363,78,0.0005196332931518555
cross,21,1.4482859628947397e-10,7.274272094540811e-13,14.859830647706985,31,0.0037212371826171875
TTI,21,3.352160266175394e-13,3.6496234830328764e-15,1.2814862728118896,30,0.004034996032714844
d cross,21,4.9099490670636234e-05,8.382210886091271e-07,14.878260642290115,35,0.0053272247314453125
d TTTI,21,2.585245104170163e-06,1.5422179703837264e-08,1.2840592861175537,38,0.004034996032714844
dd cross,21,59.66224980366977,0.7767022062766217,14.884002715349197,37,0.006201744079589844
dd TTI,21,0.0026258358774509916,3.967593063875166e-06,1.290175437927246,78,0.004034996032714844
cross,22,1.421750574470251e-10,5.303491826158787e-13,22.38263302575797,29,0.0018792152404785156
TTI,22,3.35263172685145e-13,3.4212823271484866e-15,1.282869815826416,31,0.0020661354064941406
d cross,22,3.533316043532064e-05,1.00993340020601e-06,22.40412741433829,33,0.0027179718017578125
d TTTI,22,2.4511078396771193e-06,8.140501383511422e-09,1.282867670059204,38,0.0020661354064941406
dd cross,22,95.1732022601869,2.0994196846870263,22.406453187577426,35,0.0031881332397460938
dd TTI,22,0.0026334094201441545,3.949921917367338e-06,1.2930004596710205,78,0.0020661354064941406
cross,25,1.5325864005664301e-10,6.917057110807234e-13,129.20901645999402,29,0.00038892030715942383
TTI,25,3.3708639688524375e-13,5.41555823016719e-15,2.130218505859375,31,0.00026035308837890625
d cross,25,0.00019154777603966127,8.943473530273236e-06,129.2459629951045,33,0.0005968809127807617
d TTTI,25,2.4044918118414057e-06,7.142529183371387e-09,2.1256790161132812,38,0.00026035308837890625
dd cross,25,125501.6595620024,813.3871099403758,129.2512060580775,35,0.0006902813911437988
dd TTI,25,0.0026360064654949696,5.590912212822365e-06,2.1342501640319824,78,0.00026035308837890625
cross,23,1.421858235331287e-10,8.555668449516844e-13,125.78309582173824,29,0.0009219646453857422
TTI,23,3.346712883049812e-13,5.065705178338119e-15,1.2784240245819092,31,0.0010368824005126953
d cross,23,8.353855330896397e-05,4.20815745850458e-06,125.91276262700558,33,0.0013442039489746094
d TTTI,23,2.4133964245114133e-06,5.769735874868028e-09,1.2812848091125488,38,0.0010368824005126953
dd cross,23,876.9924999317266,30.173130236817855,125.809246763587,35,0.0015799999237060547
dd TTI,23,0.002635715894250463,3.975775402950689e-06,1.2877373695373535,78,0.0010368824005126953
cross,24,1.4424301547476344e-10,5.488293388462675e-13,174.655849551782,30,0.0005065202713012695
TTI,24,3.370146601100358e-13,3.1218131269379567e-15,1.2801580429077148,31,0.0005196332931518555
d cross,24,0.00014692701965723516,5.773511125888627e-06,174.68135342560709,34,0.0007432699203491211
d TTTI,24,2.4057701255712812e-06,8.19696359290314e-09,1.2822256088256836,38,0.0005196332931518555
dd cross,24,9461.375805761307,101.8305033669966,174.68616685830057,36,0.0008744001388549805
dd TTI,24,0.00263563771443764,3.58785140418148e-06,1.2903416156768799,78,0.0005196332931518555
cross,25,1.4539306329323994e-10,9.28161108008283e-13,141.15618098061532,29,0.00035816431045532227
TTI,25,3.381198278975125e-13,3.47652275833585e-15,1.287214994430542,31,0.00026035308837890625
d cross,25,0.0001864591419976676,9.940671078340268e-06,141.32204783242196,33,0.000546872615814209
d TTTI,25,2.4046910431275626e-06,7.271263730982766e-09,1.28712797164917,38,0.00026035308837890625
dd cross,25,59262.90206822801,559.6168310602985,141.1981951026246,35,0.000632166862487793
dd TTI,25,0.002635533671951253,4.911550828216824e-06,1.2933604717254639,78,0.00026035308837890625
cross,26,1.4745184813077865e-10,8.706547599718228e-13,473.6062258556485,61,0.001011878252029419
TTI,26,3.377971604243812e-13,3.5515612470308473e-15,2.126570463180542,31,0.00013044476509094238
d cross,26,0.0002679670853808337,1.9064341238179954e-05,473.7693907096982,65,0.0012626945972442627
d TTTI,26,2.4032958083992833e-06,7.240535308703265e-09,2.1262223720550537,38,0.00013044476509094238
dd cross,26,435156.29752331664,1598.989380189147,473.78659976273775,67,0.0013561248779296875
dd TTI,26,0.0026341693116392418,3.1115111780924734e-06,2.1365716457366943,78,0.00013044476509094238
cross,26,2.684913865831711e-10,2.605833527499029e-12,93.61217843275517,43,0.0005643963813781738
TTI,26,3.365376423437005e-13,4.29859324668309e-15,1.2842178344726562,31,0.00013044476509094238
d cross,26,0.0003375870774802309,5.560637770757978e-05,93.69175468664616,47,0.0007537901401519775
d TTTI,26,2.4045918138383937e-06,8.509663739929362e-09,1.287590503692627,38,0.00013044476509094238
dd cross,26,2324349.3628157205,11739.494908592522,93.69965110998601,49,0.0008257925510406494
dd TTI,26,0.0026378016792042804,3.6130120706198705e-06,1.2917811870574951,78,0.00013044476509094238
cross,27,1.3968973573223245e-10,4.1253977033723145e-13,123.0819942029193,61,0.0005570948123931885
TTI,27,3.362029061746699e-13,3.3848894305434283e-15,2.128405809402466,31,6.535649299621582e-05
d cross,27,2.787273600317898e-07,2.2628631412890652e-07,123.21046724636108,65,0.0007364600896835327
d TTTI,27,2.401562757944427e-06,1.065252767058021e-08,2.1296114921569824,38,6.535649299621582e-05
dd cross,27,4271328.749425514,10186.384139051563,123.22153249103576,67,0.0007889717817306519
dd TTI,27,0.002635020689865517,3.490175569836292e-06,2.136698007583618,78,6.535649299621582e-05
cross,27,1.3933990556452225e-10,7.244316452545691e-13,128.005085747689,59,0.0005037784576416016
TTI,27,3.358199709952085e-13,3.730614408931597e-15,1.2861328125,31,6.535649299621582e-05
d cross,27,8.352656642223615e-06,3.4794108381217197e-06,128.12275103852153,63,0.0006519854068756104
d TTTI,27,2.4062039920933024e-06,1.032711044192972e-08,1.2846291065216064,38,6.535649299621582e-05
dd cross,27,4205234.362209183,6567.901280631674,128.13504318520427,65,0.0007012486457824707
dd TTI,27,0.002633322010818202,3.4403948631653233e-06,1.293013572692871,78,6.535649299621582e-05
cross,28,1.3987319972594993e-10,7.573502380758969e-13,532.7109032990411,74,0.00040683895349502563
TTI,28,3.362131605986689e-13,2.7341413730031434e-15,1.2947893142700195,31,3.288686275482178e-05
d cross,28,2.668649827542126e-05,2.503139128337833e-05,532.907767903991,79,0.0005400106310844421
d TTTI,28,2.4037477330517107e-06,9.960218839205237e-09,1.2909393310546875,38,3.288686275482178e-05
dd cross,28,18206353.542543206,28539.24158422681,532.9253636719659,81,0.0005722865462303162
dd TTI,28,0.0026380367192609536,3.884817647990566e-06,1.2990453243255615,79,3.288686275482178e-05
cross,19,1.4044207982656284e-10,7.593311923749784e-13,6.723475443199277,27,0.013309478759765625
TTI,19,2.1736749947909443e-15,1.2369370880015004e-17,1.2743017673492432,29,0.0146331787109375
d cross,19,6.744503213130928e-06,7.461134574998126e-08,6.740699993446469,31,0.01902008056640625
d TTTI,19,4.244228124727014e-06,1.173548397021643e-08,1.2774972915649414,39,0.0146331787109375
dd cross,19,1.9037658077666808,0.025014541031178904,6.74511288292706,33,0.022083282470703125
dd TTI,19,0.0024487727339746286,3.6440801929334224e-06,1.2856006622314453,77,0.0146331787109375
cross,28,1.397461942279714e-10,9.791557733842412e-13,803.0655394243076,88,0.0005894079804420471
TTI,28,3.356288688641924e-13,5.800759161117058e-15,2.127469301223755,31,3.288686275482178e-05
d cross,28,5.881142253876952e-06,1.5884474904277164e-05,803.374898259528,93,0.0007606521248817444
d TTTI,28,2.402208870046007e-06,9.756401870391785e-09,2.1317813396453857,38,3.288686275482178e-05
dd cross,28,19353014.830291856,29504.928451386648,803.360659901984,95,0.0007973611354827881
dd TTI,28,0.0026366655047791085,4.114302656287002e-06,2.1357898712158203,79,3.288686275482178e-05
cross,20,1.6653516153866469e-10,6.571241376138654e-13,68.54176658205688,30,0.0071392059326171875
TTI,20,3.223809625462397e-13,3.836457365164162e-15,1.2773528099060059,30,0.008022308349609375
d cross,20,4.1272393958058776e-05,1.0891502100032794e-06,68.5600129943341,34,0.010168075561523438
d TTTI,20,3.0459986025324508e-06,1.1391243628031436e-08,1.280937910079956,38,0.008022308349609375
dd cross,20,24.357775170258787,0.5871749693416236,68.563432155177,36,0.011800765991210938
dd TTI,20,0.00259484096700629,4.749363707519293e-06,1.28926420211792,78,0.008022308349609375
cross,19,3.369401790309206e-11,3.434043351332764e-13,5.438202167861164,27,0.013423919677734375
TTI,19,2.1733600665808546e-15,1.814551025102545e-17,2.1202051639556885,29,0.0146331787109375
d cross,19,1.4346604921872884e-05,2.547878150004378e-07,5.455461527220905,31,0.018985748291015625
d TTTI,19,4.242359179805838e-06,1.1555381080810145e-08,2.1266658306121826,39,0.0146331787109375
dd cross,19,4.342891801397618,0.05923396477660239,5.460337902419269,33,0.022243499755859375
dd TTI,19,0.0024514696027003644,3.434926528769619e-06,2.1704063415527344,77,0.0146331787109375
cross,21,3.741065864186551e-10,4.993867934747592e-12,13.891250758431852,27,0.0035924911499023438
TTI,21,3.366219487644796e-13,2.0729616435747506e-15,1.2798280715942383,30,0.004034996032714844
d cross,21,3.3669004284085374e-05,5.864962046124721e-06,13.911291747353971,31,0.005190849304199219
d TTTI,21,2.5798261655133623e-06,1.1015513664108112e-08,1.2791738510131836,38,0.004034996032714844
dd cross,21,93.87821999009778,11.509016252091262,13.91692843940109,33,0.006064414978027344
dd TTI,21,0.0026256713980091517,3.950206856665326e-06,1.290057897567749,78,0.004034996032714844
cross,20,1.4373191609580057e-10,5.780115215355521e-13,8.123940858989954,27,0.007038116455078125
TTI,20,3.222286401167247e-13,6.0287615201843405e-15,2.1220667362213135,30,0.008022308349609375
d cross,20,2.9451155115332193e-05,4.4794404574752863e-07,8.143007669597864,31,0.010112762451171875
d TTTI,20,3.0450276940817213e-06,1.0773671894380013e-08,2.1253645420074463,38,0.008022308349609375
dd cross,20,16.51996994712209,0.28447376767814203,8.147836361080408,33,0.011774063110351562
dd TTI,20,0.0025930554084350518,2.9192180913244043e-06,2.1340157985687256,78,0.008022308349609375
cross,22,1.4949759652418638e-10,7.429911376273818e-13,20.94521440565586,30,0.0019373893737792969
TTI,22,3.366276202889755e-13,3.3925289737280838e-15,1.284733533859253,31,0.0020661354064941406
d cross,22,3.356793615252677e-05,3.845074762382292e-06,21.078957214951515,34,0.0027937889099121094
d TTTI,22,2.447585320358153e-06,1.197043289969827e-08,1.2820947170257568,38,0.0020661354064941406
dd cross,22,174.73776831247642,14.852955888324665,20.970428362488747,36,0.0032629966735839844
dd TTI,22,0.0026331731798205885,2.487504595934988e-06,1.2911291122436523,78,0.0020661354064941406
cross,21,1.5013611711594535e-10,5.384239522916625e-13,30.501804233528674,29,0.0035886764526367188
TTI,21,3.3380553614859137e-13,2.7598839087310394e-15,2.120084524154663,30,0.004034996032714844
d cross,21,3.341120978104451e-05,1.7314938680203422e-06,30.520862222649157,33,0.005187034606933594
d TTTI,21,2.5805944936728963e-06,1.0237707335038115e-08,2.125123977661133,38,0.004034996032714844
dd cross,21,53.63154197744287,3.128256748516681,30.52403771970421,35,0.0060577392578125
dd TTI,21,0.0026271273374141625,3.918486749104397e-06,2.1311521530151367,78,0.004034996032714844
cross,23,1.4674742365561304e-10,7.678110048595161e-13,66.93978458922356,29,0.0009131431579589844
TTI,23,3.365581712517841e-13,3.420500559683628e-15,1.2826857566833496,31,0.0010368824005126953
d cross,23,0.00012492093873594834,2.515705668712445e-06,66.95922166388482,33,0.0013427734375
d TTTI,23,2.411108952916297e-06,1.2520646629658122e-08,1.2825546264648438,38,0.0010368824005126953
dd cross,23,1229.2439396092243,25.56139700782658,66.96386081259698,35,0.0015804767608642578
dd TTI,23,0.0026347706095666778,3.1447744224728173e-06,1.289952278137207,78,0.0010368824005126953
cross,22,1.6191016970065672e-10,8.572369931136953e-13,23.654281202703714,29,0.0018129348754882812
TTI,22,3.3604687981528e-13,3.5303160975142536e-15,2.1383140087127686,31,0.0020661354064941406
d cross,22,4.547431881183108e-05,6.416635884697616e-06,23.67476612702012,33,0.00263214111328125
d TTTI,22,2.4509300559353048e-06,1.0648062941276403e-08,2.131019115447998,38,0.0020661354064941406
dd cross,22,394.9011581192782,26.472420519780293,23.678806845098734,35,0.0030922889709472656
dd TTI,22,0.002632072397135987,5.144355925087739e-06,2.138730049133301,78,0.0020661354064941406
cross,24,1.619972548485382e-10,8.593861679632152e-13,170.50107903871685,28,0.000492095947265625
TTI,24,3.36529777073135e-13,5.9489960143300845e-15,1.2836806774139404,31,0.0005196332931518555
d cross,24,0.00014619253387465034,1.8778408456545004e-05,170.5228161374107,32,0.0007202625274658203
d TTTI,24,2.4057826727710208e-06,1.0653763313042262e-08,1.2817776203155518,38,0.0005196332931518555
dd cross,24,48007.97518132195,840.5166232850243,170.52774734888226,34,0.0008473396301269531
dd TTI,24,0.0026352211969610283,2.617328050200457e-06,1.2911193370819092,78,0.0005196332931518555
cross,23,1.7029428583509068e-10,7.874913962815784e-13,207.68369285017252,29,0.0009620189666748047
TTI,23,3.360320383083692e-13,3.1057660322610867e-15,2.125115394592285,31,0.0010368824005126953
d cross,23,0.00031142608432683654,1.1359142463836303e-05,207.70803204923868,33,0.0014107227325439453
d TTTI,23,2.4143561443109833e-06,6.834342527444699e-09,2.126768112182617,38,0.0010368824005126953
dd cross,23,8168.137688943915,62.40096870503761,207.71146861463785,35,0.001659393310546875
dd TTI,23,0.002635253557542959,3.7999637805944655e-06,2.1361241340637207,78,0.0010368824005126953
cross,25,1.528878592489137e-10,1.2613558060392961e-12,66.37977574486285,29,0.00028330087661743164
TTI,25,3.375192411243333e-13,6.714128994825667e-15,1.2879626750946045,31,0.00026035308837890625
d cross,25,9.045024438709636e-05,4.170700470816369e-05,66.40860055107623,34,0.0004455447196960449
d TTTI,25,2.3995402610684164e-06,5.989970549723436e-09,1.288583517074585,38,0.00026035308837890625
dd cross,25,171955.1677671265,615.2574821593313,66.41257665771991,36,0.000522911548614502
dd TTI,25,0.002635549736119022,4.473745482185407e-06,1.2943599224090576,78,0.00026035308837890625
cross,24,1.4161128611290296e-10,6.968630910316008e-13,96.86269684042782,30,0.0005646944046020508
TTI,24,3.3484454472372044e-13,5.658349660854486e-15,2.128432035446167,31,0.0005196332931518555
d cross,24,8.954716197726098e-05,3.588891561815581e-06,96.8886239072308,34,0.0008287429809570312
d TTTI,24,2.4063291534530605e-06,8.951940006983728e-09,2.1262450218200684,38,0.0005196332931518555
dd cross,24,7472.72923013404,119.26054083532463,96.89521689619869,36,0.0009720325469970703
dd TTI,24,0.0026347035854021074,3.4513522257251935e-06,2.139141798019409,78,0.0005196332931518555
cross,26,1.546226790857159e-10,1.3370832914261719e-12,94.12645785138011,30,0.0001856982707977295
TTI,26,3.3760563574793444e-13,4.343139575010106e-15,1.284862756729126,31,0.00013044476509094238
d cross,26,0.0005590079198986783,2.9024449761230495e-05,94.16237584874034,35,0.0002859532833099365
d TTTI,26,2.406841756316898e-06,6.888493371510818e-09,1.2847990989685059,38,0.00013044476509094238
dd cross,26,660855.1033135627,1070.0146274823337,94.16758744046092,37,0.0003320276737213135
dd TTI,26,0.0026366656347142476,4.75542535797814e-06,1.2927143573760986,78,0.00013044476509094238
cross,25,1.6200609515453313e-10,6.668199467375076e-13,127.80674330051988,29,0.0003154277801513672
TTI,25,3.3491030374796596e-13,4.137347419752703e-15,2.126316785812378,31,0.00026035308837890625
d cross,25,0.00025256124190759123,1.5840538315598604e-05,127.84043399151415,33,0.0004920363426208496
d TTTI,25,2.4005609091820184e-06,7.250115662286501e-09,2.12652850151062,38,0.00026035308837890625
dd cross,25,130878.57605047149,541.7316229834364,127.84540764149278,35,0.0005751848220825195
dd TTI,25,0.002634808332036811,3.091211208236311e-06,2.1335270404815674,78,0.00026035308837890625
cross,26,2.782499734014589e-10,3.0277414180593325e-12,482.1359240245074,53,0.0008565783500671387
TTI,26,3.342364697150781e-13,3.1590660228520747e-15,2.1318130493164062,31,0.00013044476509094238
d cross,26,0.00037501255531671436,4.1023811215888365e-05,482.26610295288265,60,0.0011102855205535889
d TTTI,26,2.3991903845382845e-06,8.177336817437805e-09,2.1304056644439697,38,0.00013044476509094238
dd cross,26,2057263.981174577,11804.670246558624,482.27066747657955,62,0.001201540231704712
dd TTI,26,0.0026380717373999706,4.1908721243938865e-06,2.1415300369262695,78,0.00013044476509094238
cross,27,1.3980915994645092e-10,1.0479113932194017e-12,638.1515784999356,80,0.0008509606122970581
TTI,27,3.32323581884336e-13,2.373539200244565e-15,1.2866864204406738,31,6.535649299621582e-05
d cross,27,1.5469960340925506e-05,2.1709091795474052e-05,638.3464470645413,85,0.0010723769664764404
d TTTI,27,2.405923295980942e-06,1.0800979337669087e-08,1.2848527431488037,38,6.535649299621582e-05
dd cross,27,3921781.4473238485,12112.647641985566,638.3574720164761,87,0.0011351555585861206
dd TTI,27,0.0026332083157105447,3.241653766469383e-06,1.2937655448913574,78,6.535649299621582e-05
cross,27,1.64503302912247e-10,9.962930314428455e-13,128.43070331495255,36,0.00024797022342681885
TTI,27,3.373395512919284e-13,2.644419998234125e-15,2.134734869003296,31,6.535649299621582e-05
d cross,27,0.00010332296967869862,6.879455671385558e-05,128.5160607425496,40,0.00035984814167022705
d TTTI,27,2.403072347638845e-06,1.0917201359616817e-08,2.1321523189544678,38,6.535649299621582e-05
dd cross,27,12791339.104678342,29663.902100434156,128.5266672698781,42,0.00039814412593841553
dd TTI,27,0.002638142665319724,5.479640038403195e-06,2.141225814819336,78,6.535649299621582e-05
cross,28,1.4829679137605684e-10,1.3874829081129714e-12,345.88644945342094,66,0.0003602132201194763
TTI,28,3.358009859196021e-13,3.3027807665686837e-15,1.2930395603179932,31,3.288686275482178e-05
d cross,28,0.0001483528946651545,8.351759563874256e-06,346.0518630715087,71,0.0004963800311088562
d TTTI,28,2.402309257228743e-06,8.386818076762881e-09,1.287635087966919,38,3.288686275482178e-05
dd cross,28,16695961.12780191,19250.244079332024,346.0744839878753,73,0.0005274638533592224
dd TTI,28,0.0026385546962760884,4.517022508882611e-06,1.2975986003875732,79,3.288686275482178e-05
cross,19,1.404500991823254e-10,9.090490532135067e-13,13.739173307083547,27,0.014232635498046875
TTI,19,2.1788581155482485e-15,3.419315334993213e-17,1.2803618907928467,29,0.0146331787109375
d cross,19,6.784078055731878e-06,9.860253674490761e-08,14.97670544590801,31,0.020130157470703125
d TTTI,19,4.247171370335296e-06,1.6345925196658196e-08,1.2785146236419678,39,0.0146331787109375
dd cross,19,1.892918344713968,0.01352991275657425,13.761446370743215,33,0.02329254150390625
dd TTI,19,0.0024519611119936486,6.040877779733255e-06,1.289334774017334,77,0.0146331787109375
cross,20,1.450100360222976e-10,7.642018519524824e-13,41.06015677936375,28,0.006809234619140625
TTI,20,3.233892709351502e-13,4.501572520467895e-15,1.2795672416687012,30,0.008022308349609375
d cross,20,1.942495054710847e-05,3.139234875508565e-07,41.07960362918675,32,0.009807586669921875
d TTTI,20,3.0390515354409386e-06,1.2944458924165591e-08,1.282275676727295,38,0.008022308349609375
dd cross,20,12.083059274429642,0.2672868154693611,41.0839314032346,34,0.0114288330078125
dd TTI,20,0.002597435166658844,3.8127343538649887e-06,1.2890310287475586,78,0.008022308349609375
cross,28,1.4053970439953865e-10,7.530649935056188e-13,316.89927586726844,69,0.00039634108543395996
TTI,28,3.3522261630150314e-13,2.638452579930156e-15,2.1306190490722656,31,3.288686275482178e-05
d cross,28,1.966208100932849e-05,1.401843381609448e-05,317.1929412763566,74,0.0005451813340187073
d TTTI,28,2.405323867371502e-06,1.4837866043533643e-08,2.134960651397705,38,3.288686275482178e-05
dd cross,28,18588925.680520076,37977.26758389453,317.1307521741837,76,0.0005777552723884583
dd TTI,28,0.0026366359095986013,6.031412034078725e-06,2.1398940086364746,79,3.288686275482178e-05
cross,21,1.7584529745486836e-10,1.0575889063143106e-12,17.737415552139282,29,0.003566741943359375
TTI,21,3.3490165313449785e-13,3.2974395737381423e-15,1.280959129333496,30,0.004034996032714844
