run_idx,k_center,E_k
1,318.2022252000691,4.567548082157317e-05
1,324.48345738224873,4.727903726627949e-05
1,330.7646895644283,4.720225437471593e-05
1,337.04592174660786,4.765905589969124e-05
1,343.3271539287874,4.789363314693275e-05
1,349.60838611096705,4.8500919765345504e-05
1,355.8896182931466,4.571081572176538e-05
1,362.17085047532623,4.5849090074915694e-05
1,368.4520826575058,4.564403186968008e-05
1,374.73331483968536,4.692277548660906e-05
1,381.0145470218649,4.542028125058464e-05
1,387.29577920404455,4.660060577724308e-05
1,393.57701138622417,4.3836722113557316e-05
1,399.85824356840374,4.471988833929862e-05
1,406.1394757505833,4.517496628528783e-05
1,412.42070793276287,4.4664703236682636e-05
1,418.7019401149425,4.361395512973182e-05
1,424.9831722971221,4.301149258847154e-05
1,431.2644044793017,4.377885085326268e-05
1,437.54563666148124,4.255166122146214e-05
1,443.8268688436608,4.024295130647451e-05
1,450.1081010258404,4.054308299577139e-05
1,456.38933320802,4.0315229800556625e-05
1,462.6705653901996,3.909350433350896e-05
1,468.9517975723792,3.8527572551306644e-05
1,475.23302975455874,3.8623683505732284e-05
1,481.5142619367383,3.926424179396322e-05
1,487.79549411891793,3.878745012375508e-05
